ModelGeneID	5h-OKF6.uninfected.sc.rep1	5h-OKF6.uninfected.sc.rep2	5h-OKF6.infected-Candida.SC5314.rep1	5h-OKF6.infected-Candida.SC5314.rep2
364.1	0.7349	0.0197	1.1560	0.0118
89872.1	1.1678	0.0106	1.3484	0.0360
21.1	0.9696	0.0180	1.3687	0.0106
24.1	0.5272	0.0193	0.7537	0.0000
10057.2	4.4180	7.1876	3.1562	4.3763
125206.1	0.1117	0.0085	0.2269	0.0000
200010.1	0.6640	0.0027	0.9565	0.0000
6524.1	0.4032	0.0109	0.5461	0.0324
159963.1	0.0136	0.0000	0.0144	0.0000
79581.1	30.8115	29.8842	19.5867	24.0088
55065.1	1.4981	0.0836	1.6401	0.0315
3764.1	0.0104	0.0000	0.0000	0.0000
6833.1	1.5682	0.0063	2.0798	0.0091
10060.1	0.0270	0.0096	0.0095	0.0000
3767.1	1.8073	0.0095	2.0476	0.0451
5950.1	0.0355	0.0000	0.1871	0.0000
64220.1	0.3949	0.2574	0.3243	0.0994
5947.1	1.1995	2.2133	1.4301	2.2639
5948.1	0.0609	0.0000	0.1283	0.0000
949.1	31.5213	23.3133	25.7687	23.4493
29881.1	0.5586	0.0290	1.0530	0.0000
2350.1	0.3272	0.0000	0.7275	0.1167
3248.1	0.1396	0.4924	0.1667	0.5940
166929.1	3.7888	8.2297	7.0234	22.8361
56261.1	6.0349	5.3711	6.6483	7.8811
3658.1	4.8348	7.9414	4.4556	5.1018
122481.1	0.4014	0.0244	0.5096	0.0496
203.1	1.2834	0.4613	1.3418	0.4879
159.1	18.9899	27.5869	21.1349	23.7714
122622.1	0.1426	0.1983	0.3192	0.3434
122622.2	0.1426	0.1983	0.3192	0.3434
11212.1	7.5452	11.2739	5.5359	5.0313
383.1	0.1310	0.0496	0.1656	0.0000
1371.1	7.6240	12.8115	7.8239	11.1504
1503.1	28.3232	31.2564	24.9162	23.6583
56474.1	1.9851	2.0450	1.8893	0.8360
1491.2	0.5650	0.8200	0.6963	2.0792
2987.1	39.1410	42.0241	69.6771	64.7952
5860.1	7.1513	8.4703	7.1431	5.2871
9453.1	9.4391	12.0779	10.0924	10.4227
2023.1	712.7301	727.0848	645.2847	691.1638
2027.1	3.8077	1.9357	3.5751	1.5641
2027.2	3.8077	1.9357	3.5751	1.5641
2026.1	4.7493	1.2720	22.4555	11.6571
9843.1	0.0507	0.1824	0.0457	0.1888
80308.1	9.9129	8.6188	7.6494	4.2658
80308.2	9.9129	8.6188	7.6494	4.2658
7360.1	9.6724	15.0487	11.4868	16.5213
7360.2	9.6724	15.0487	11.4868	16.5213
2597.1	414.8204	399.9514	358.2963	290.9313
26330.1	0.0508	0.0200	0.0357	0.0000
2673.1	5.5386	8.1313	6.3662	10.1950
9945.1	0.1992	0.0013	0.3063	0.0000
2752.1	21.0518	24.2066	15.6741	18.0805
51557.1	0.0000	0.0021	0.0466	0.0000
1800.1	0.5454	0.0089	0.8320	0.0453
2762.1	4.1857	4.6970	3.5399	3.7433
2643.1	2.4681	3.9381	3.6931	4.8157
761.1	0.1894	0.1397	0.2112	0.0626
766.2	2.2806	0.0229	3.1449	0.0111
771.2	23.7057	23.6940	21.1972	21.9012
358.1	0.6446	0.0037	0.6293	0.0000
361.1	0.0043	0.0000	0.0090	0.0000
4284.1	0.2614	0.0327	0.5506	0.0000
359.1	0.0060	0.0000	0.0126	0.0000
362.1	0.0000	0.0065	0.0000	0.0000
3145.1	7.7748	6.5298	5.4897	2.9376
586.1	0.7453	2.0727	0.6585	1.8910
3614.1	25.5114	24.3354	30.2045	18.0553
3615.1	76.1695	72.5617	55.4519	42.1752
3614.2	25.5114	24.3354	30.2045	18.0553
682.1	352.8441	366.6779	249.7323	383.4180
29926.2	7.6712	7.7785	6.4076	4.1846
29925.2	5.0885	4.2416	4.0452	1.7310
4351.1	1.7214	1.6122	2.0280	1.0953
100287639.1	0.0190	0.0000	0.0400	0.0000
441024.1	1.4704	2.6847	1.6014	3.0419
65220.1	10.6965	10.9713	8.8680	8.0101
389015.1	0.0057	0.0068	0.0121	0.0000
6553.1	2.1609	0.8880	2.0611	0.3774
2821.1	45.7023	38.5609	62.4257	60.4140
5230.1	85.1176	100.3748	167.7268	193.9260
375056.1	8.8436	11.5566	8.1775	8.2594
5232.1	0.0000	0.0000	0.0000	0.0000
5236.1	10.2757	9.7142	9.9691	9.4036
55276.1	18.8784	25.6167	27.1247	32.3719
5372.1	5.3934	3.7646	5.0678	3.6824
5373.1	3.2486	3.6490	2.7092	3.1341
80025.2	5.8097	4.1876	5.7555	2.8217
53354.3	0.5391	0.6723	0.4685	0.2569
53354.2	0.5391	0.6723	0.4685	0.2569
80025.3	5.8097	4.1876	5.7555	2.8217
80025.4	5.8097	4.1876	5.7555	2.8217
210.1	6.1461	3.4458	4.8203	1.2104
210.2	6.1461	3.4458	4.8203	1.2104
60490.1	1.9331	1.9492	2.0220	0.9670
79717.1	8.1681	9.7337	7.9341	5.5826
58510.1	0.8858	0.0045	1.4493	0.0529
153201.1	0.3320	0.0100	0.4197	0.0000
221823.2	0.0000	0.0000	0.0995	0.0000
5631.1	13.4777	15.2968	10.4635	8.3438
221823.1	0.0000	0.0000	0.0995	0.0000
5634.1	18.9990	20.9516	16.3368	16.0047
29968.1	16.5969	14.7457	14.5710	12.9711
29968.2	16.5969	14.7457	14.5710	12.9711
8781.1	0.0986	0.0000	0.4155	0.0000
5723.1	3.0004	3.9099	3.8084	2.0865
55312.1	4.0360	7.0603	4.3773	5.8658
6888.1	64.8333	53.9548	54.0216	41.7511
79896.1	1.0667	2.0083	1.0163	0.4689
7086.1	114.9594	90.9403	54.3284	53.9192
84076.1	0.0000	0.0069	0.0000	0.0000
8277.1	0.1199	0.0117	0.1188	0.0000
27010.1	0.3050	0.3970	0.3406	0.3427
7167.1	140.0819	76.5223	237.7852	135.1258
286016.1	1.1636	0.4050	0.7210	0.0000
2582.1	21.6604	17.3663	20.2950	9.8605
2582.2	21.6604	17.3663	20.2950	9.8605
6675.1	21.5730	34.5607	29.7051	59.3225
91373.1	3.3906	0.5050	6.1887	1.4193
7390.1	3.9517	4.5295	3.0199	1.9216
6563.1	0.0525	0.0048	0.0595	0.0000
8170.1	0.4044	0.0045	0.6616	0.0000
374569.1	0.1429	0.1382	0.1770	0.0911
100507855.1	5.2811	6.5370	10.6108	8.4552
31.5	10.1240	11.5680	7.7112	8.6621
31.4	10.1240	11.5680	7.7112	8.6621
31.2	10.1240	11.5680	7.7112	8.6621
31.3	10.1240	11.5680	7.7112	8.6621
31.1	10.1240	11.5680	7.7112	8.6621
93034.2	0.0904	0.0733	0.1496	0.0259
55191.1	4.8393	3.7947	5.8744	3.8586
132.1	20.0540	24.4230	23.3637	23.2116
132.2	20.0540	24.4230	23.3637	23.2116
112611.1	0.6118	0.7370	0.6372	0.4689
98.1	0.7725	0.8368	1.1469	0.8239
97.2	4.9907	5.5086	8.3348	6.3504
97.1	4.9907	5.5086	8.3348	6.3504
51005.1	4.3149	2.1219	3.5393	0.9415
471.1	34.7978	34.9220	26.8478	20.9290
435.1	10.6651	10.4813	11.9980	8.5661
171425.1	0.2991	0.1475	0.3001	0.2058
171425.2	0.2991	0.1475	0.3001	0.2058
132789.1	2.9444	5.3796	2.8058	4.1138
10007.1	7.7709	6.7952	5.5165	2.5239
2584.1	3.2582	1.6139	4.2573	1.1003
2585.2	1.1551	1.2229	1.3679	1.0971
2585.1	1.1551	1.2229	1.3679	1.0971
2592.1	6.2545	3.5133	4.6875	1.1296
2592.3	6.2545	3.5133	4.6875	1.1296
2592.2	6.2545	3.5133	4.6875	1.1296
5471.1	5.8580	9.0451	4.9345	6.3004
84264.2	2.5315	2.8624	1.4858	1.4446
84264.1	2.5315	2.8624	1.4858	1.4446
3034.1	0.2251	0.2178	0.1580	0.1766
144193.1	0.1629	0.1451	0.3230	0.1000
2739.1	44.7541	73.3578	48.5952	70.0200
3612.1	3.2170	8.1867	3.2211	6.0079
3613.1	2.6308	0.7484	3.3170	1.0260
8776.1	8.9342	8.6764	10.6073	7.3436
2978.1	0.5937	0.0026	0.9496	0.0000
4953.1	13.7526	18.6093	9.8831	11.3021
5214.1	76.2192	62.4962	76.9239	65.4307
5211.2	16.9106	15.3228	21.9772	12.9983
5213.1	14.8185	16.9047	11.4931	10.1690
10050.1	0.0056	0.0000	0.0000	0.0000
10786.1	0.0000	0.0000	0.0000	0.0000
10246.1	0.1403	0.0000	0.2956	0.0000
6569.1	0.5228	0.0363	0.7063	0.0000
10568.1	0.2574	0.0065	0.4269	0.0000
5198.1	10.4361	12.1545	6.8623	5.3466
5315.2	406.5506	376.0097	318.1342	352.8754
5313.2	1.6909	0.0186	2.6509	0.0158
5315.3	406.5506	376.0097	318.1342	352.8754
113675.1	2.3576	1.9735	2.6425	1.6126
7298.1	12.2743	15.0596	12.1611	9.1821
131669.1	0.1778	0.0018	0.1792	0.0000
5973.1	0.8258	0.0326	1.2389	0.0201
1635.1	27.9045	25.7502	26.7190	16.7819
286297.1	0.0000	0.0000	0.0000	0.0000
10560.1	4.1644	7.7103	3.4709	10.5726
191.1	90.9496	57.2756	55.0416	32.0390
10768.2	16.6710	17.3865	13.9871	12.7497
10768.1	16.6710	17.3865	13.9871	12.7497
51660.1	4.6612	9.1600	5.1905	4.9835
25874.1	5.3348	8.7545	6.5863	10.7972
5205.1	9.5022	10.5648	8.3873	10.6197
57198.1	0.1394	0.1174	0.1790	0.1664
23250.1	4.1791	3.8099	2.8901	2.3900
286410.1	2.8596	4.8352	2.8329	6.0486
5243.1	0.0798	0.0052	0.1027	0.0000
55856.1	3.0984	3.9992	2.7024	2.8487
7350.1	0.0000	0.0000	0.0000	0.0000
26027.1	2.5979	1.1910	2.5367	0.8374
10058.1	0.4500	0.2376	0.5625	0.3691
51458.1	0.2567	0.3762	0.7279	0.9191
948.1	0.0280	0.0211	0.0536	0.0143
10928.1	9.8676	11.8626	8.8534	6.7746
1728.1	116.1852	144.7632	82.0799	146.5696
2946.1	0.1468	0.0294	0.2498	0.0861
125981.1	1.4783	0.0253	1.6510	0.1144
55331.1	13.8834	16.4668	13.4940	19.8066
340485.1	3.1279	1.9459	3.0768	2.2058
5660.1	291.7370	215.9991	278.8702	248.3860
2760.1	56.4027	51.2336	47.7679	52.1071
57704.1	21.6800	14.5330	18.7958	11.3191
4759.1	0.2252	0.0586	0.2846	0.0542
10825.1	2.6397	3.4018	1.0692	0.9103
7903.1	0.0826	0.0516	0.0557	0.0477
3991.1	3.5940	1.3736	4.2076	1.4760
9388.1	6.8914	8.7740	7.5921	16.1202
13.1	0.0309	0.0767	0.1625	0.0743
747.1	0.9746	0.0275	1.3374	0.0036
221955.1	8.0750	6.1301	7.5170	5.0132
5408.1	0.3761	0.0000	0.6545	0.0000
5406.1	0.1505	0.0000	0.1409	0.0000
57104.1	15.3628	10.5097	16.4932	14.4046
8513.1	0.0000	0.0000	0.0231	0.0000
5407.1	0.3200	0.0000	0.5546	0.0000
119548.1	1.8586	5.7364	2.1191	9.4416
2170.1	0.8529	0.8608	0.5813	0.5033
2169.1	0.0104	0.0098	0.0000	0.0000
2173.1	0.0189	0.0000	0.0596	0.0000
2171.1	0.5576	1.5425	1.6707	6.1261
2172.1	1.6140	0.0890	2.4688	0.1775
2167.1	0.0553	0.0480	0.0388	0.1036
646486.1	0.0000	0.0000	0.0000	0.0000
646480.1	0.0000	0.0000	0.0000	0.0000
6296.1	0.0888	0.0537	0.1248	0.0343
348158.1	0.1167	0.0022	0.2260	0.0051
54988.1	0.2013	0.0031	0.2599	0.0000
123876.1	0.0754	0.0045	0.1787	0.0101
341392.1	0.1039	0.0197	0.2408	0.0000
51099.1	3.0264	4.6527	2.8717	4.5713
154141.1	2.7974	2.0778	2.1156	2.0494
253558.1	3.1635	4.1997	3.3973	2.6160
9663.1	0.7759	0.6593	0.8851	0.5042
64748.1	5.5593	4.8199	4.8538	3.1113
9890.1	0.0139	0.0022	0.0000	0.0000
79948.1	0.1972	0.0667	0.2374	0.0075
64900.1	11.9633	9.0463	23.0302	15.2666
23175.1	8.0718	7.2761	8.2329	8.1483
84513.1	5.6341	6.1280	4.2562	4.0435
196051.1	0.5046	0.0341	0.6379	0.0116
85465.1	9.9280	21.4165	10.5625	22.9429
23646.1	28.7349	31.4157	19.2552	24.0026
122618.1	0.0449	0.0018	0.0473	0.0000
201164.1	2.6138	2.3483	0.9531	0.7181
590.1	0.9019	0.3676	0.9324	0.5764
55750.1	3.8524	4.4265	3.7102	3.3096
79603.1	1.2047	0.2311	1.9236	0.1628
91012.1	9.0567	6.6568	11.2393	12.2850
29956.1	18.8423	18.9613	12.6560	16.3056
204219.1	0.9181	3.5809	0.9195	2.9232
253782.1	4.1585	7.9995	3.8638	9.1425
10715.1	0.1852	0.0081	0.3178	0.0000
56624.1	0.2284	0.3628	0.1863	0.0739
55830.1	11.1200	8.7133	10.6613	6.4931
55624.1	12.6398	10.4277	9.7015	7.3151
55757.1	3.2083	4.9065	3.1418	5.6222
168391.1	0.1316	0.0037	0.3587	0.0000
83468.1	0.6530	2.4431	0.6630	2.7090
8702.1	2.5682	2.8004	2.9975	4.7093
140687.1	0.2244	0.1653	0.6305	0.1501
3703.1	50.3129	64.8913	43.3687	65.0433
56886.1	10.3113	16.5935	9.3974	14.3237
283358.1	1.0121	1.3539	1.0917	0.7213
8473.1	16.0078	20.8526	26.2812	52.9631
8707.1	0.1179	0.1339	0.0828	0.1073
148789.1	5.8586	7.4710	5.0968	7.8790
56983.1	3.3943	4.9769	2.7503	3.6206
201595.1	32.5042	48.2206	26.1148	52.1500
124872.1	0.4879	0.0346	0.6424	0.2154
146664.1	0.6005	0.2041	0.8660	0.1326
8708.1	0.0556	0.0000	0.1277	0.0000
84750.1	1.0054	0.8138	1.3927	0.2874
2529.1	0.0299	0.0000	0.0210	0.0000
338707.1	8.1089	4.9929	9.6157	5.1131
145173.1	3.0606	4.3528	3.1349	3.4245
200810.1	0.0916	0.0650	0.0643	0.0245
2526.1	0.0934	0.3197	0.0984	0.2114
170384.1	4.5025	4.7772	14.4440	16.7643
360203.1	0.2530	0.0040	0.2487	0.0000
152586.1	0.0046	0.0000	0.0000	0.0000
644378.1	0.0551	0.0000	0.2322	0.0000
84752.1	2.2675	0.7830	2.6209	0.3824
644974.1	0.3949	0.2682	0.7234	0.0000
51228.1	17.1735	56.1942	24.4553	47.4328
284004.1	2.2495	1.9213	1.5667	1.0295
79411.1	1.0865	0.8107	0.6517	0.4481
27090.1	9.8542	5.0325	7.0919	2.2148
129807.1	0.0165	0.0000	0.0116	0.0000
2524.1	0.9746	0.7082	0.9464	0.4217
2527.1	0.2326	0.0000	0.4083	0.0000
2528.1	0.6924	0.0896	0.7979	0.0380
113612.1	0.7684	1.3099	0.6226	0.9250
493869.1	4.2716	7.3948	3.7848	5.0090
64180.1	0.1530	0.0151	0.1343	0.0819
64174.1	1.1993	0.0087	2.0150	0.0531
10728.1	32.6039	52.2110	37.2474	46.4401
11102.1	1.9270	2.2817	1.5410	1.1593
91179.1	0.2142	0.0355	0.3611	0.0229
8644.1	2.1075	2.8469	2.1783	4.0631
10826.1	1.0548	0.3922	1.0736	0.2889
266740.1	0.0000	0.0000	0.0000	0.0000
3930.1	22.7059	42.6677	19.8233	40.6118
4645.1	2.1005	3.0443	2.3264	3.1964
3069.1	58.7127	56.7148	42.9951	36.2685
4864.1	18.0832	16.6888	22.3493	37.4794
285440.1	1.3856	1.2695	0.9952	0.4992
79644.1	2.0030	2.0202	1.8891	1.9581
1646.1	3.8818	2.8415	2.6046	4.1971
8630.1	0.6570	0.4692	0.6921	0.3546
158160.1	2.4950	3.5025	3.0242	5.0885
51144.1	13.0088	17.4909	13.0506	19.0848
51170.1	1.7545	2.0962	1.4919	2.4939
64834.1	75.6794	79.2087	58.5023	59.2890
83401.1	1.1826	0.0311	1.3051	0.0000
79993.1	2.3115	3.2638	2.9385	5.4844
51495.1	15.0458	15.5118	10.8715	13.1117
192286.1	18.6858	17.4886	24.5127	22.2017
9200.1	2.7213	4.1824	2.1499	4.8077
401494.1	1.4876	1.5367	1.2856	1.3158
201562.1	19.1520	26.8793	17.9146	25.6429
9524.1	26.4436	18.8343	19.5792	21.4784
253017.1	0.0000	0.0000	0.0000	0.0000
283985.1	0.4228	0.0043	0.6254	0.0144
3995.1	42.4160	35.0565	36.2618	41.1369
1155.1	20.3894	17.9340	24.9582	17.1530
114571.1	0.1634	0.0000	0.2984	0.0000
123096.1	2.3211	1.3251	2.6706	1.3307
57016.1	3.4679	2.9093	2.4250	3.5768
9917.1	13.9400	20.0519	10.3251	10.6134
79672.1	8.4893	7.8397	10.2564	7.5573
79707.1	7.1707	8.2123	4.8176	3.9085
64122.1	1.0103	0.3067	1.0362	0.1440
55277.1	0.6156	0.7109	0.7486	0.4775
93650.1	0.3248	0.0904	0.7648	0.0613
92370.1	0.7299	0.3291	0.5690	0.2460
390928.1	5.1522	2.5936	5.5843	5.3185
139596.1	1.6034	2.1884	3.5891	5.0451
55066.1	6.3814	5.0722	4.8138	2.5360
8974.1	13.5069	15.2395	18.9981	21.9286
5033.1	18.0479	17.9616	52.3268	72.0842
283208.1	0.1990	0.1231	0.3381	0.1752
58478.1	26.7277	32.6925	28.9709	27.8060
55256.1	9.1512	11.1225	8.0940	8.5557
259307.1	0.5724	0.0119	0.9097	0.0161
51312.1	25.1045	16.5532	30.4676	19.5071
81894.1	18.2134	18.4532	21.9661	17.1718
9108.1	0.4024	0.3617	0.5715	0.3629
29085.1	66.2815	45.2866	77.9823	41.2243
55613.1	0.3608	0.3963	0.5652	0.1188
23371.1	1.8254	1.4473	1.4337	0.2450
51559.1	3.1042	2.6362	3.9599	2.7661
9896.1	1.5046	1.6245	1.0868	1.1731
163404.1	0.0563	0.3011	0.0356	0.0633
51496.1	2.5137	3.8644	3.2257	3.6267
374462.1	0.0083	0.0005	0.0044	0.0000
9107.1	6.1680	9.3287	6.5488	9.8757
8446.1	8.6127	13.5293	16.9208	24.4615
138639.1	2.0169	2.0937	2.5648	2.0389
84814.1	1.4722	0.0201	1.7850	0.0425
64419.1	4.2281	3.2974	4.1431	3.7949
23203.1	25.1271	17.2792	22.0171	13.5656
22876.1	3.6708	3.7231	3.1621	2.9036
403313.1	2.9198	2.2469	1.4550	0.8419
22908.1	5.9405	8.7677	5.2362	6.1697
145553.1	0.3841	0.2273	0.4046	0.0000
9562.1	6.6815	9.8432	5.1955	6.9309
3705.1	7.4709	7.6606	7.0343	5.0611
138429.1	2.3726	0.4594	2.6940	0.4760
10170.1	1.0226	10.9734	0.8675	6.2518
9249.1	2.6957	0.5678	4.0004	0.9185
220074.1	0.0000	0.0000	0.0000	0.0000
1735.1	0.0122	0.0000	0.0000	0.0000
1734.1	0.1305	0.0163	0.2822	0.0193
1733.1	0.2143	0.0827	0.1901	0.0000
27284.1	0.0000	0.0091	0.0000	0.0000
6819.1	0.0735	0.0058	0.0904	0.0148
84274.1	6.6610	6.3951	5.7809	2.9473
55904.1	6.7651	6.4208	10.8816	8.6220
58508.1	2.1701	3.0094	3.1916	3.8037
9739.1	9.9396	7.6253	6.6450	4.9552
6839.1	5.0510	3.6730	3.5739	1.7049
84444.1	6.4934	5.9315	6.1137	5.6513
9757.1	12.3236	11.6628	9.8323	8.1103
7468.1	11.9208	11.0780	12.6859	7.6069
51111.1	4.4305	5.0353	4.4032	5.6090
55870.1	4.2545	5.4652	4.9057	4.8703
4297.1	3.2626	4.2449	4.1972	4.7997
84787.1	4.4035	2.9849	6.0522	2.4787
83852.1	1.1716	1.6828	0.9175	0.7918
23067.1	7.9586	7.2294	5.6933	2.4795
9869.1	5.0072	5.4495	4.4260	3.7246
80854.1	5.7443	10.1658	5.0690	6.1064
54904.1	3.1706	5.0522	4.1486	4.3662
79723.1	2.4256	4.7361	3.1939	3.0303
64324.1	4.6873	5.9618	3.2869	2.4651
8085.1	7.6030	6.3414	6.8980	4.1884
6419.1	2.2078	2.6228	1.8241	1.2855
79813.1	6.9954	5.0214	6.5958	3.4550
29072.1	9.2167	10.9714	8.5992	7.7992
387893.1	9.8584	8.1461	11.2253	8.1377
64754.1	3.6376	2.1369	3.8931	1.8817
10919.1	8.4493	5.9932	5.3707	1.3574
28972.1	13.8688	15.6071	10.7849	13.8351
9789.1	5.0748	11.5160	5.4184	9.8291
60559.1	15.7786	30.4180	15.7001	31.2026
23478.1	24.4289	30.3995	21.3749	31.2888
90701.1	9.4022	13.1608	7.4401	11.2550
57171.1	13.9610	9.1107	7.7388	4.8769
4249.1	5.9795	8.3603	3.8620	5.8779
25834.1	0.0046	0.0046	0.0098	0.0097
7837.1	34.0514	32.9609	25.4507	28.4833
137902.1	0.0491	0.0674	0.0932	0.0118
23262.1	1.0044	2.1331	0.8226	1.3001
9677.1	4.2772	4.1305	4.0489	2.9238
26007.1	1.7920	1.3850	1.4850	0.8649
158584.1	1.6826	0.9835	1.9067	1.1765
283209.1	0.5194	0.5773	0.6455	0.7658
221223.1	0.2651	0.0057	0.3385	0.0000
23491.1	1.0274	0.3542	1.1756	0.1758
1066.1	0.0613	0.0041	0.0369	0.0000
1208.1	3.6827	0.0304	6.3152	0.0000
55244.1	0.6345	0.0927	0.7869	0.0253
146802.1	2.9040	1.2453	1.2479	0.2994
345274.1	0.0857	0.4623	0.1444	1.3064
116085.1	0.2132	0.0000	0.2887	0.0000
123688.1	0.4600	0.1718	0.4845	0.0724
51171.1	7.4537	0.1997	9.8197	0.3709
10202.1	0.5927	0.9222	0.6171	0.4811
10553.1	12.7255	15.7924	10.2741	15.0061
84869.1	2.4125	4.2505	2.3343	2.1909
1487.1	11.6107	9.1688	10.7779	5.1163
56898.1	0.3728	0.7148	0.4167	0.7205
374875.1	0.8174	0.7596	0.7795	0.4213
121214.1	0.0437	1.5667	0.0000	0.5032
100288072.1	1.7419	0.0116	2.4945	0.0000
93517.1	1.0155	1.3674	0.6555	0.4717
51741.1	1.0535	0.5622	1.0764	0.6384
340811.1	0.0579	0.0768	0.0488	0.0744
441282.1	0.0310	0.0220	0.0000	0.0062
133121.1	0.0109	0.0000	0.0231	0.0000
85007.1	3.0692	2.0204	3.2524	1.9176
250.1	1.1274	0.0000	1.5775	0.1080
251.1	0.4542	0.0000	1.0222	0.0000
123264.1	0.2464	0.0000	0.2307	0.0000
200931.1	0.6759	0.3395	0.7273	0.3512
10941.1	0.0313	0.0000	0.0000	0.0000
79799.1	0.0168	0.0000	0.0531	0.0000
5446.1	0.0446	0.0030	0.0403	0.0000
513.1	29.1907	26.9814	27.9535	19.6090
498.2	36.9836	37.0296	26.9858	28.5274
506.1	246.4016	289.3082	198.5968	239.9500
509.2	50.4105	57.9423	53.0546	54.8980
514.1	19.7617	14.6094	37.3067	19.6442
513.2	29.1907	26.9814	27.9535	19.6090
514.2	19.7617	14.6094	37.3067	19.6442
509.1	50.4105	57.9423	53.0546	54.8980
498.1	36.9836	37.0296	26.9858	28.5274
498.3	36.9836	37.0296	26.9858	28.5274
10632.1	8.9263	9.9774	11.7835	12.4043
4905.1	3.3321	4.3555	2.6541	2.2079
10476.1	17.8585	23.7906	24.3663	22.0684
9551.3	22.4217	11.0922	27.6463	19.7567
522.5	12.8493	14.9128	17.5957	18.1381
516.2	18.4731	20.6998	16.2142	15.0948
521.1	11.4718	4.2312	19.3231	7.5591
515.1	32.9331	38.0615	33.9617	38.6735
518.3	24.1534	32.0986	22.8956	28.0008
515.2	32.9331	38.0615	33.9617	38.6735
10476.2	17.8585	23.7906	24.3663	22.0684
522.3	12.8493	14.9128	17.5957	18.1381
517.2	20.9128	17.1892	22.4570	15.7388
9551.2	22.4217	11.0922	27.6463	19.7567
518.2	24.1534	32.0986	22.8956	28.0008
9551.1	22.4217	11.0922	27.6463	19.7567
522.4	12.8493	14.9128	17.5957	18.1381
522.2	12.8493	14.9128	17.5957	18.1381
515.3	32.9331	38.0615	33.9617	38.6735
522.1	12.8493	14.9128	17.5957	18.1381
517.1	20.9128	17.1892	22.4570	15.7388
516.1	18.4731	20.6998	16.2142	15.0948
518.1	24.1534	32.0986	22.8956	28.0008
539.1	4.7600	4.1154	6.0786	6.6994
267020.1	0.6442	0.0991	0.9500	0.4912
27109.1	1.0388	1.3312	0.9887	0.9947
7384.1	83.1898	68.7130	58.3419	53.4581
7388.1	31.0371	36.9002	43.9383	53.8688
4519.1	7487.5822	4857.1754	7495.4868	4394.8976
29796.2	60.2626	40.3000	79.1891	32.6676
10975.1	3.9484	2.8402	4.2600	2.2855
7385.1	32.1692	36.9822	26.9386	30.7241
7386.1	12.0128	12.3396	12.5135	9.5462
1537.1	86.2917	82.1488	73.1628	52.6587
27089.1	28.9359	19.8410	45.1588	31.3202
7381.1	6.2149	7.0251	10.6152	8.7619
29796.1	60.2626	40.3000	79.1891	32.6676
9016.1	1.7448	1.9514	1.5497	1.2700
7352.2	0.9012	0.6547	1.0155	0.2355
7352.1	0.9012	0.6547	1.0155	0.2355
7351.1	0.6599	0.0320	1.0553	0.0000
9016.2	1.7448	1.9514	1.5497	1.2700
9481.1	0.4462	0.6706	0.5277	0.4963
4715.1	26.0007	25.5036	23.8412	26.0375
4720.1	31.1327	27.5690	29.4964	24.0380
4719.1	7.2942	7.3421	6.9963	6.5529
4700.1	33.2973	29.9298	40.7799	24.5650
55967.1	28.0051	28.7196	38.8652	28.5309
4709.1	34.1362	41.4050	47.7805	43.3898
4710.1	34.8238	32.9213	47.8193	39.4523
4726.1	54.6476	49.0926	71.1101	48.8275
4718.1	1.7468	1.7570	0.9814	1.9238
4696.1	17.7399	9.7233	23.1339	10.5823
4694.1	57.3524	69.6162	73.5439	87.6919
374291.1	5.4220	7.6232	5.0816	4.2062
4728.1	20.4787	16.0225	19.7197	12.0837
4712.2	23.7523	27.8919	28.1648	28.8107
4717.1	12.3975	13.9893	16.4252	17.5376
4705.1	9.8489	10.6446	9.8732	8.4797
4725.1	191.7545	239.7577	264.9660	203.8420
4716.1	69.1514	63.7497	65.6722	44.2454
4537.1	2789.0453	1647.5236	1852.7284	922.3975
7991.1	17.2716	21.6339	10.7918	20.5680
4722.1	14.3899	12.1138	12.9715	8.4029
4541.1	6059.5592	4379.7198	3169.2412	3136.6989
4539.1	3410.7145	1812.6948	3586.7406	2041.4956
4707.1	11.5205	9.1323	10.8296	9.8942
4701.1	1.0928	0.6595	0.8826	0.1316
4723.1	40.8039	38.6951	37.0299	25.4291
4698.1	1.4421	3.0891	2.0750	2.7468
4538.1	10469.0673	7612.3378	11524.0102	6924.4492
4697.1	5.0373	9.6879	6.3735	15.8576
51079.1	1.2070	0.5870	1.4216	0.6407
4714.1	3.0899	2.0110	6.4012	5.3731
4704.1	1.4786	1.0375	1.3984	1.1291
126328.1	4.1484	2.5237	2.7340	3.3209
4711.1	4.1908	7.4469	4.6084	6.1851
4724.1	34.5777	34.4582	40.6651	35.0934
4713.1	100.4735	74.2955	92.7153	64.5730
4536.1	8056.6836	5217.9489	6053.7606	3913.5801
4695.1	7.0913	5.8044	9.3646	7.7875
4702.1	60.2547	45.6603	58.9097	37.3465
4708.1	9.9542	9.0645	11.2537	10.8039
4535.1	7877.1496	5180.2131	2906.4459	2277.9918
4731.2	6.3885	5.9191	5.4006	2.6369
4706.1	22.8249	30.1957	25.3479	28.6080
4729.1	0.8164	0.9728	1.9400	1.4553
4540.1	4044.8516	2378.4238	2365.7550	1814.2835
7991.2	17.2716	21.6339	10.7918	20.5680
4731.1	6.3885	5.9191	5.4006	2.6369
4712.1	23.7523	27.8919	28.1648	28.8107
54539.1	43.6683	40.0807	46.9933	47.1524
1351.1	90.8640	41.3510	117.3164	63.1483
1347.1	47.3083	51.9154	50.3271	57.9367
1329.1	49.9367	46.8802	58.1333	51.6318
