geneName	90m-OKF6.control-Candida.SC5314.rep1	90m-OKF6.control-Candida.SC5314.rep2	90m-OKF6.infected-Candida.SC5314.rep1	90m-OKF6.infected-Candida.SC5314.rep2	5h-OKF6.control-Candida.SC5314.rep1	5h-OKF6.control-Candida.SC5314.rep2	5h-OKF6.infected-Candida.SC5314.rep1	5h-OKF6.infected-Candida.SC5314.rep2	8h-OKF6.control-Candida.SC5314.rep1	8h-OKF6.control-Candida.SC5314.rep2	8h-OKF6.infected-Candida.SC5314.rep1	8h-OKF6.infected-Candida.SC5314.rep2
CAALFM_C502000CA	221.1481248	127.6461074	205.99916	116.3723859	399.7666089	291.9510987	762.128531	218.1275895	1079.887371	677.4161043	782.6238596	717.245169
CAALFM_C502220CA	5.1523952	5.5366586	4.7663888	3.8121866	61.3344832	36.7611046	88.3367404	37.0391862	101.0261684	87.2272432	73.5340228	109.3427001
CAALFM_C502260CA	32.6112354	35.6659662	20.3416096	33.1261029	33.8876281	27.3088379	30.5922751	30.5336601	52.296211	44.6530342	39.6268891	44.6475415
CAALFM_C502270WA	176.5336098	173.4525921	120.7693545	164.1393309	63.7598376	171.4935551	50.4317667	175.6070149	49.1217534	80.7826959	54.4245445	72.9230836
CAALFM_C502530WA	150.5941071	225.2635173	65.9649611	178.6827559	102.2077078	97.909337	54.2754748	95.0568815	120.4629725	191.4426144	62.9846103	140.638109
CAALFM_C502690WA	1.6263125	1.1389126	2.0677134	1.1277467	21.4689709	20.1665548	31.492855	9.8755012	37.9600819	27.3582745	31.3527657	32.9757545
CAALFM_C502710WA	192.90598	169.4489688	143.994032	157.9364266	167.041993	251.4350727	151.6079788	206.5368361	156.9589398	186.8498585	148.4335209	172.8885704
CAALFM_C502770WA	29.7236808	33.0432731	22.0581574	33.3270525	50.5229652	34.1867506	49.5892185	58.2301802	50.8339566	48.0355022	46.9587649	60.5756206
CAALFM_C502790CA	191.8324286	260.0555924	136.51879	234.9839901	81.7024919	105.364732	80.423066	162.2821137	157.5183849	125.8235781	135.5770285	112.3477887
CAALFM_C502820CA	51.8636381	51.0722296	22.6171553	32.011389	32.7503929	51.5890586	15.1243298	45.3305091	30.1439321	48.7249205	19.3554689	31.9317949
CAALFM_C502890WA	996.9074363	1193.8886992	425.3777014	891.2627679	502.8771082	654.3654947	281.1704635	469.914825	464.0755286	625.4831231	272.2292471	530.7847358
CAALFM_C502930CA	22.1716845	37.0648773	7.7585361	17.4588036	359.8878171	186.1595306	201.3293184	318.235692	240.9888672	358.6212107	110.2803211	326.8734939
CAALFM_C503060CA	0.363057	0.133733	0.2438002	0.0321119	0.2579742	0.4599077	0.5075169	0.3538198	0.8041685	0.971807	0.7353906	1.3702605
CAALFM_C503390CA	123.5810657	146.2943247	90.3834059	133.7677102	97.1649421	165.0210482	71.0249454	143.9405442	88.8718847	123.0056428	54.6710724	90.8152849
CAALFM_C503470CA	24.8300441	26.0666882	21.4354571	21.3868897	16.2984019	16.7710442	13.5774242	26.4867737	16.1972333	27.8853701	16.7244459	19.5205377
CAALFM_C503500WA	126.0631716	133.1709744	154.8324913	157.1419556	204.0482234	125.886645	349.007001	176.680156	460.7281267	286.8895672	497.604521	298.2262979
CAALFM_C503620WA	18.486566	15.4367665	11.4352173	11.2523899	16.9656126	29.3583157	13.6304865	20.0253984	21.8840616	20.1250064	14.4152994	17.6114324
CAALFM_C503770CA	0.7051858	0.4597633	0.2827144	0.0335137	0.2359019	0.8078427	0.4646245	0.6752281	0.4321012	0.6347563	0.3546173	0.4234067
CAALFM_C503790WA	136.7340131	139.6938761	101.2162576	138.0142458	80.4247881	53.8906752	63.9074723	76.3686746	94.0301927	121.1510675	57.8978583	107.5308708
CAALFM_C503840WA	9.5137588	11.4019096	5.5512159	7.1478499	11.5627168	10.2410163	8.745589	14.5966063	10.9275601	13.8797039	5.6824967	9.9233436
CAALFM_C503860WA	90.92381	109.5310162	32.3662436	79.1482556	51.4848361	104.843564	23.3421373	112.0178735	42.443492	84.100015	21.8179548	59.6509093
CAALFM_C504100WA	87.4992999	66.1761114	41.0306346	56.2408426	67.2123102	70.5632437	46.2744522	63.5741668	89.1850625	112.6319756	60.4235604	85.0650236
CAALFM_C504120CA	25.2246742	32.2036537	21.927023	30.7698776	24.9580551	14.8343955	26.2099038	27.4009797	38.4316239	33.8260966	27.7706397	31.4728294
CAALFM_C504270CA	991.283317	676.1701258	898.2706518	807.8894846	425.0170158	863.3454951	406.6357639	754.5698781	276.1741483	513.1343703	288.1140799	538.7136491
CAALFM_C504490CA	49.0751592	66.7144374	32.70815	43.1903094	48.9899421	36.3310109	68.8175777	18.6043683	173.7017	78.7916971	215.9487061	100.3366313
CAALFM_C504570CA	238.7134208	256.4419157	243.9156044	250.3975288	89.6238124	178.7207007	89.3179541	178.0803133	76.3393423	120.48144	96.2466139	100.1402991
CAALFM_C504650CA	15.6042009	18.2130419	9.6608644	17.3613986	24.4517615	21.6931516	17.8096513	29.4960041	26.4506413	26.908147	21.0310393	26.4863263
CAALFM_C504680WA	33.5364445	31.4084187	23.4126256	26.5731161	39.6224645	48.547951	38.6256689	34.1598895	51.467103	40.3897661	44.1644025	45.7543351
CAALFM_C504700CA	186.0133396	209.1173446	109.4811968	179.9515321	74.8030061	190.5260219	49.6537365	177.945933	64.1550551	100.5691839	60.541924	88.9402836
CAALFM_C504720CA	72.7485465	52.7061021	61.0769423	51.4926562	80.1267512	133.3723941	67.0757536	77.0695642	77.3427996	103.0674711	59.8622806	104.1752518
CAALFM_C504810WA	265.6271072	252.7727896	278.8875059	284.6574232	272.7718919	494.7809989	262.5124397	394.7338377	199.909887	168.2699474	213.4401083	146.6730803
CAALFM_C504880CA	39.0661523	65.948903	23.4054796	54.3940702	33.8547474	39.2021432	43.6338447	35.6690002	445.3720086	165.5786028	212.181781	273.0825524
CAALFM_C504930CA	8.8352978	3.334204	17.700452	4.4217132	71.8821248	20.6706175	100.1832528	16.282228	215.4392677	145.3848722	152.3332218	201.2849602
CAALFM_C504940WA	2.4173569	2.2944979	1.1557509	1.8433509	7.6616645	5.7160181	5.0558801	5.6854141	22.2762309	18.4892013	9.4361871	24.4789104
CAALFM_C505050WA	4668.6682964	3666.509368	5440.7435001	4301.5671587	9805.8517741	8077.897638	15937.5152288	9164.1295516	6133.4861209	5576.9881353	7825.3222251	5723.8117811
CAALFM_C505130CA	20.4973746	19.2642791	15.4371644	18.1674334	30.4817158	33.6095194	37.2932185	36.0576248	39.5015821	39.2211222	28.4497579	33.7630134
CAALFM_C505140WA	30.8223575	29.8946722	21.2335528	27.0182232	42.2151612	33.2056674	34.8747507	43.0206909	45.6022031	38.9624052	36.3496205	42.0485633
CAALFM_C505300WA	74.1161023	73.6651576	59.8441721	69.904856	249.2328742	117.2877342	310.9716336	128.4640354	209.3086113	194.1607469	161.6187733	237.5429143
CAALFM_C505320CA	398.0115751	406.4684446	358.2319469	399.5435938	121.5468018	471.864113	124.94336	548.2661852	80.3592521	180.6598994	113.2344324	183.1708246
CAALFM_C505410CA	298.5374799	304.6223586	332.8177231	335.7490439	84.9146682	270.0332611	113.2008697	313.501366	59.3445155	91.2327876	132.0659555	117.4034691
CAALFM_C505480WA	273.6126808	216.7422393	409.7444148	299.5417974	234.3690718	193.8682431	380.0450205	236.0169235	301.0581962	167.222903	381.4807751	240.6911482
CAALFM_C505490CA	423.3134407	436.413457	696.7650231	547.1886094	189.1206625	327.840513	341.7891123	352.2183441	207.73948	239.8461319	415.9257559	289.134437
CAALFM_C600150WA	675.0638274	451.2719184	1595.6996781	566.6434193	1805.7938526	1623.315824	3585.9703305	1291.8925269	1810.6914088	1713.2716171	2547.2234877	2613.1544467
CAALFM_C600330CA	414.6566204	349.3727164	492.6022259	401.879703	655.8198546	547.7425458	863.5626633	403.2142321	1075.2193251	932.0082099	1019.0940014	1047.4183751
CAALFM_C600390WA	38.1630472	43.5538778	42.891145	44.7906978	58.4654894	62.1201234	77.3236111	76.168985	55.6489456	55.8178124	60.4862476	66.2477017
CAALFM_C600560WA	40.1334063	52.1662733	24.9796715	41.808143	36.169047	43.1328711	25.3382151	44.2307013	41.8125814	51.7009522	29.1925477	39.6744336
CAALFM_C600600CA	82.1278554	84.3438731	50.1072717	76.1570886	85.1440134	86.7681993	89.5741743	98.4832225	135.5181233	133.3738176	138.9750565	147.1043964
CAALFM_C600750CA	1939.2271142	1460.195414	1852.2983342	1591.5638935	3527.8196046	4967.0823405	3218.1856345	4400.894834	1580.9965074	1948.4849019	1683.5168015	1741.202091
CAALFM_C600830CA	36.1676099	26.6166242	32.5161231	36.8052135	40.4118765	34.8475395	34.2682575	27.9998215	59.400041	21.8567149	41.175941	24.5026807
CAALFM_C600840WA	582.6861868	393.6996296	432.3311447	507.3943995	860.1105043	408.6053723	684.7644822	451.060483	1457.9662828	756.798849	760.4889274	683.2661565
CAALFM_C600850WA	75.6006356	93.6877125	61.8551489	77.6392824	218.8300339	126.8229961	229.6170201	125.2254771	301.8753175	245.5568725	207.3351655	290.7854671
CAALFM_C600860WA	21.7801415	12.1506923	18.1471426	10.5877894	13.6900962	16.4104443	16.6668524	17.0161099	12.0156493	17.3098953	8.3818646	10.4990394
CAALFM_C600870CA	640.1015101	427.0875341	424.8692591	377.1437405	419.2056833	799.2248562	317.2725459	759.2421899	211.3996287	370.0678127	219.8055859	303.788704
CAALFM_C600960WA	4.6002891	3.5146804	4.2740825	3.8626646	10.808109	1.939441	8.8185042	3.4005984	27.3639238	34.2939884	19.9506161	18.2435028
CAALFM_C601050WA	32.6224595	38.5728741	20.7943912	32.9147441	62.1064274	49.1179952	52.4854551	63.8285395	58.6274194	56.0193002	49.6964215	64.5960451
CAALFM_C601060CA	31.5631762	9.5162326	19.8089005	8.3448438	135.5110779	48.776543	93.8438088	53.3502125	338.6156338	257.6549962	228.2571326	191.0317609
CAALFM_C601340CA	42.4181552	45.4142387	21.4195203	34.0414586	44.5023319	48.2001268	31.8521295	44.7502061	72.5160905	65.952018	45.24639	53.2773682
CAALFM_C601430CA	2.2647243	2.0610079	1.0138725	0	0.5517345	3.0099647	0.9997438	0.8828414	1.4900043	3.7114686	2.0892726	2.55653
CAALFM_C601440CA	0.8203063	0.9214167	0.3966138	0.748768	0.2558002	0.2616576	0.0289694	0.9373952	0.2763237	0.5735816	0.3632428	0.5118262
CAALFM_C601670WA	68.1407803	33.3040901	78.4981484	53.3775138	69.3136159	117.4134363	108.7389435	85.4600275	62.4680425	69.6870138	35.5453453	71.1629357
CAALFM_C601740CA	21.9274187	19.1905908	31.6046823	16.6672185	30.3456148	45.6831998	53.3916692	26.2740678	46.4177123	29.3016859	68.3529625	39.0051875
CAALFM_C601750CA	11.4827941	9.9853445	8.2318248	8.6244902	6.9270196	12.2572665	8.3977863	10.9155213	8.8749417	6.324137	7.2712564	4.9101917
CAALFM_C601840CA	94.6687108	105.4865923	70.2294983	85.7747176	111.4382796	133.0377526	95.9239927	142.6785171	92.6095823	119.7421084	73.971152	117.9083449
CAALFM_C601870CA	5.2191778	7.5280035	3.3153369	5.5676265	4.1237886	11.6440373	3.7672907	12.7611373	3.1646589	6.0335278	4.1500414	4.4489027
CAALFM_C601910WA	276.3968562	210.9277263	254.3480205	234.3459039	223.5801526	324.0193933	215.4692396	249.0203029	229.0184921	233.1034996	222.0718089	230.0864003
CAALFM_C601990WA	0.5598133	0.5066214	1.1131318	1.4661514	0.1983742	3.9713701	0.2567532	4.9799719	0.2984759	0.743477	0.1259761	0.5968777
CAALFM_C602000WA	10.7005803	8.7573963	14.4184365	12.8469293	5.1453956	4.8785305	7.5888675	7.9245523	5.7428839	5.7802686	7.2780988	8.3385189
CAALFM_C602010CA	1277.1629563	2374.3105854	1272.8155114	2181.8877982	203.1026581	348.2529166	328.9990336	396.9790836	299.4312542	561.7348891	286.8298819	333.2243202
CAALFM_C602040WA	123.1111461	141.3743367	54.1621351	77.5049069	283.8919617	228.3825954	199.3875073	181.0714555	220.4124479	332.1842823	144.7585334	275.4978139
CAALFM_C602180WA	21.7686006	26.7556416	12.6760713	18.615214	30.7611795	37.6037882	17.1486028	32.8250688	32.0630322	36.0913106	15.3598266	33.17211
CAALFM_C602500CA	18.8410103	12.3070463	7.0666742	6.7064976	95.5517493	116.2570437	50.9986874	48.7204119	251.7990419	184.0267226	134.5682865	207.9296554
CAALFM_C602650CA	25.3009825	29.5673892	25.099526	39.1113893	14.0596321	25.2277149	15.8009239	31.3261679	25.7757495	21.903676	25.5286559	23.0972703
CAALFM_C602960WA	27.1240235	34.6240204	15.9743862	33.0864083	21.2139769	19.6763318	15.5774039	30.1441935	22.384715	26.9968578	15.463575	23.6015104
CAALFM_C602980CA	128.2218807	64.5935173	68.7273948	77.0933918	81.382457	93.2963451	67.4129456	85.1667064	136.8987099	129.8221573	103.3286581	107.729838
CAALFM_C603080CA	395.4278503	309.7674386	204.7707275	283.9314257	163.0203489	325.0157804	90.2019918	240.0756602	167.7001117	261.8075523	116.8116606	218.7802037
CAALFM_C603170CA	2.0342435	2.1996823	1.7780153	1.2337797	1.4159557	1.2472153	1.5821905	1.5320442	1.4615814	1.5804457	1.725117	1.7871562
CAALFM_C603230WA	3.2914892	2.114753	1.7803118	1.3234896	33.7280543	24.7247101	21.2842289	25.013839	86.6331043	64.2142972	37.5355348	48.6496964
CAALFM_C603270CA	58.2492481	30.8629804	36.3590966	27.9430686	82.1563021	97.7373501	92.5432519	101.5768685	105.8519419	150.3439324	77.5824954	156.4897031
CAALFM_C603390WA	72.6866255	95.746825	43.5920051	87.7231786	30.4752207	42.2519078	29.5750811	72.7243389	42.7789543	53.8259697	30.1793625	42.1609959
CAALFM_C603410CA	63.9506519	75.2712667	39.7145444	69.5257688	61.3672287	87.6009023	40.4776049	73.9111054	41.5078058	66.3032161	26.9697358	46.513479
CAALFM_C603450CA	18.9374519	22.9155753	13.8670431	20.2750135	35.8777411	31.2534002	33.3877216	42.8862895	32.6425411	31.9208231	38.3374765	35.7219623
CAALFM_C603540WA	12.6419261	19.3351826	8.7483898	15.7510861	15.8254333	25.7931771	12.7694057	33.8377386	19.201351	26.5846611	16.2635654	27.7553053
CAALFM_C603720WA	190.4767474	208.3510919	114.6704605	183.7350162	128.3189265	190.1374919	86.3407999	183.6198636	130.9573787	176.4521393	108.1046329	148.2392069
CAALFM_C603760CA	276.8597524	167.1281876	133.6880251	143.3280099	481.4804606	996.7246099	211.1434941	447.6445679	462.2399829	672.2207365	276.3497933	674.5921831
CAALFM_C603790CA	2.2636588	2.8573316	0.9562604	1.2262592	3.0633859	0.8771214	1.8265652	0.4286817	1.654585	7.8788487	0.9181901	3.0606024
CAALFM_C603840CA	38.6006976	40.4445602	25.9269252	37.2787646	32.8039622	33.831897	27.2538257	55.2840824	33.3838881	66.4785099	45.3975912	54.2242653
CAALFM_C603880WA	2.9249981	1.4087849	1.634633	1.2918252	24.5054809	13.2866784	24.3337936	13.1514685	22.503981	26.8866994	14.2486543	26.2646104
CAALFM_C604110WA	33.3395592	33.1658272	26.2781551	29.694959	39.713531	39.515528	41.5151841	31.1848382	70.8593516	58.1313075	74.2602048	55.7101594
CAALFM_C604250WA	788.9235381	769.5577961	616.6256742	735.122986	1029.5348042	602.5302399	1238.2946293	637.7607786	1438.8091772	1065.3922723	767.9674533	1171.6528429
CAALFM_C604520WA	348.0238358	400.3208308	413.8161604	418.3598869	159.8606183	363.8297203	230.624795	371.904208	154.3929551	201.0110696	258.701691	210.4503384
CAALFM_C604580WA	51.804427	44.9025604	83.3314763	52.2204049	76.0379203	68.4115546	137.8731174	67.506919	87.887172	83.135688	142.3461178	121.0200843
CAALFM_C604590CA	25.084967	23.8020547	36.7094343	31.3798363	38.1567437	31.7434978	66.9981994	41.8168208	48.4709302	35.0717692	67.1497466	51.2090477
CAALFM_C604600WA	13.873683	10.2232537	20.488673	14.2126091	17.4715919	21.7796925	30.3295302	19.0418975	25.211818	16.6917898	35.0483055	23.9851457
CAALFM_C604610CA	15.319206	14.6126917	24.4876231	18.6065718	14.4460118	13.7662202	21.0734607	19.8718411	11.5798424	14.0593585	22.3085581	16.1485988
CAALFM_C604620CA	0.078366	0.0570535	1.1998362	0.0998118	0.0763665	0	0.6226927	0.0366586	0.0329974	0.0547958	0.1056134	0.1007946
CAALFM_C700060CA	46.9179896	30.2696329	57.3542661	34.2117225	106.7683194	71.7010768	187.0360318	75.6235739	151.3538448	111.4580943	166.3468094	167.3735665
CAALFM_C700150WA	284.2794005	292.2051252	275.6012066	281.0395075	236.7781014	331.8294483	260.2769304	347.6248252	146.7899455	231.7865568	173.8800798	231.4740429
CAALFM_C700230WA	50.9984852	60.7002301	47.0070758	52.961933	40.7628845	35.9072862	51.0555843	40.0160398	57.8254319	55.7350413	73.6098339	68.3233462
CAALFM_C700280WA	4.9142704	0.3247863	4.9886789	0.061056	236.544975	32.8398561	113.1261687	6.7795287	29.4901522	208.7504774	15.457726	57.1197219
CAALFM_C700290CA	2.1677762	1.3374783	2.1514842	1.0217308	4.1461572	1.7213438	4.9436849	1.1638347	6.1032559	5.9667427	4.1664953	5.2264922
CAALFM_C700380WA	40.3064765	30.7126443	35.5332023	35.6639456	22.5225461	46.1670817	18.9221427	51.6306298	10.5476038	16.3512634	13.8417327	11.6805793
CAALFM_C700400WA	29.2800223	20.7627175	22.9623592	15.1439041	58.1472576	77.031841	50.3020249	70.7415433	20.5267341	31.4434675	24.6525428	23.3375024
CAALFM_C700430WA	5.1110509	13.2498823	7.1503653	13.7315004	51.0737757	84.198806	92.6934994	105.7905883	94.1223289	100.8253636	137.6820924	160.4914791
CAALFM_C700470CA	75.205266	87.3118771	73.9057257	78.9173337	43.1043953	39.7540202	46.8017927	61.8029948	60.5917045	85.4495449	81.0517179	60.6214522
CAALFM_C700480WA	0.1043154	0.0452057	0.0467	0.1107188	0.2964901	0.9011727	0.0460492	0.3049841	0.0366032	0.2051447	0.1004181	0.1641452
CAALFM_C700550CA	129.803302	148.7087466	98.281518	141.1598246	89.3768389	122.7180317	85.8028513	128.3454761	93.9721334	118.6350303	104.2253159	106.4631963
CAALFM_C700580CA	19.6173784	16.7454431	18.3026377	18.1970124	30.362015	37.3015769	29.6911874	31.2869259	36.731497	28.4810909	19.3076226	27.8199334
CAALFM_C700620WA	200.9920735	216.9481049	141.6025366	192.9018473	128.2712264	213.0882734	102.7359756	191.3179275	102.655441	141.2210363	102.6716014	111.6092986
CAALFM_C700630CA	4.4316467	3.2264092	2.083159	2.1313555	19.9194018	21.5627185	12.4715008	11.096471	28.209038	45.7486917	31.7289204	40.8152349
CAALFM_C700670CA	31.5056309	32.1953142	27.2856008	29.5393924	26.3259528	36.3793563	26.4977099	36.1441562	29.9651755	29.3161252	28.758025	24.7367104
CAALFM_C700930WA	172.7165764	166.0588921	161.7641885	154.7692108	503.1609108	423.3713231	481.9134995	354.0381502	476.0225253	482.3546648	235.4129883	435.1986688
CAALFM_C701320WA	31.3569823	30.2894615	17.3541402	26.5886695	29.3869522	39.090785	25.6356747	30.7685364	45.3598806	29.9385082	32.1513311	29.3151438
CAALFM_C701510WA	28.346676	25.4069899	21.4361065	22.8909635	71.8836612	97.2849104	78.6972375	26.4910919	173.5411587	70.963378	110.2601312	82.7488907
CAALFM_C701520WA	35.1897453	52.0062465	23.5423285	45.4939605	10.3477833	14.4974784	10.1239477	25.8339586	12.2300637	26.0676715	15.0513361	26.9558126
CAALFM_C701640WA	598.8498901	581.5365206	533.7692905	607.1086545	292.2506809	457.387345	250.7341518	479.1173378	117.2800197	233.1003256	163.3222001	200.8796807
CAALFM_C701750WA	8.4686671	6.9541946	4.40083	5.6985992	16.5806776	12.5243968	15.7355851	9.3952404	24.6698573	18.55801	18.1587689	16.5378226
CAALFM_C701800CA	272.6726545	283.9130046	377.5789171	352.5496297	309.1085947	658.9613621	373.4430412	551.717478	148.1357475	134.3702562	194.6168073	128.5256442
CAALFM_C701820CA	169.7974765	138.135618	137.3189837	150.611384	135.1564829	123.7908427	130.3760091	153.0929506	130.960802	122.825705	125.0499171	132.4529584
CAALFM_C701870WA	23.652209	22.8471184	19.9689237	23.439866	29.4950417	31.6945079	28.8989046	36.4653827	32.4856039	29.0592987	31.1715521	30.2264189
CAALFM_C701880CA	10.6406182	12.6975814	8.9992354	12.5454917	2.16785	7.0799396	4.6143906	11.1318676	5.2760647	4.0644801	4.8119197	3.1686313
CAALFM_C701940CA	35.438217	61.9710464	48.268779	51.845738	29.3190682	32.1688672	55.1999764	33.1561238	46.1148038	50.783314	66.0331271	48.1677083
CAALFM_C701990CA	8.6462814	8.3862193	8.9466433	9.2889441	17.7700521	17.6019745	23.7661981	14.1093397	28.9634492	23.2461236	32.3316773	24.2724846
CAALFM_C702330WA	22.6767988	30.2444431	13.0361793	20.9449797	32.7296463	49.0898647	26.6712411	35.9850011	35.1733929	42.8903051	29.0395952	37.0192782
CAALFM_C702500CA	39.1714138	48.9494158	12.5846428	25.541721	82.9198424	42.3495886	32.4098214	31.2113748	96.1159032	93.0442541	27.188644	65.4434457
CAALFM_C702640WA	119.4908852	141.7240554	61.9603483	136.0449746	129.3159786	150.3076092	80.3662605	149.1319049	145.5670878	178.7458584	80.4541971	137.1611682
CAALFM_C702680WA	202.5782938	224.8098369	93.845864	173.9239574	161.2576748	218.3529571	82.5001262	178.2732613	128.0223376	205.7855736	56.82442	144.777984
CAALFM_C702690CA	57.9334503	87.9978766	19.8626397	57.4133856	33.3910478	50.4418785	15.7008612	50.0163779	50.0623471	83.6800985	19.074239	59.2336867
CAALFM_C702770WA	80.7799656	124.963941	74.6880624	114.0007535	45.9322336	43.695467	69.0172421	57.820546	71.8315346	58.5977662	97.0833275	76.7478403
CAALFM_C702810WA	18.0015532	8.1687795	16.117882	10.8716788	23.5013716	53.1650519	22.5407793	37.8455268	32.6087568	39.5187311	20.2171509	32.1517444
CAALFM_C702830CA	18.7151634	10.6610168	20.1829361	10.1904456	10.9832567	17.2913545	14.2096359	15.1568687	13.402462	11.4118921	16.1406704	11.055537
CAALFM_C702840CA	685.9043618	768.9487705	570.4723485	850.6189211	122.4029243	377.3966467	97.9968304	488.8054752	173.6822487	179.9524247	164.0917154	189.7891141
CAALFM_C702880CA	0.1406446	0.2298656	0.2698449	0.1279526	0.0978971	0.2002776	0.2483456	0.036924	0.3807059	0.1580508	0.2320969	0.1182157
CAALFM_C703040WA	8.2238046	11.2076524	6.2841708	6.6217108	12.1591226	18.0203117	5.5080878	13.7155714	8.0599194	23.3606711	4.9819669	15.2686671
CAALFM_C703050WA	118.8221818	112.4363755	49.1870284	89.0629946	108.2637118	90.3481696	65.075226	86.6260106	114.6885515	133.0933393	69.0334392	117.5045683
CAALFM_C703070CA	35.8469637	34.895098	30.8260991	32.4728286	44.6118231	44.2882933	50.5099884	42.8206752	53.2205222	44.0532005	57.6584685	44.7968295
CAALFM_C703130CA	12.4783632	10.5773932	11.232542	9.0189349	19.5276684	16.8735567	20.675224	16.9348742	28.1728595	26.4329963	18.1953504	26.1284932
CAALFM_C703330CA	283.5747939	294.1918942	171.6749283	280.5061911	143.1958211	244.8324282	93.7905735	223.5876341	210.9691999	166.9555084	166.4586733	174.8191756
CAALFM_C703350CA	6.2788723	6.8841005	4.1461181	4.9426876	6.6158028	14.7211482	5.0353573	9.4671535	6.5820392	6.7913488	6.1324294	6.0461883
CAALFM_C703520WA	17.5019546	14.6680782	10.1646882	12.8676697	22.3136919	17.8301146	19.5201797	17.8249743	30.8169509	19.2173706	18.230977	18.5590543
CAALFM_C703570WA	12.2506904	7.206669	6.551492	6.1679441	33.2304226	43.7992037	23.5568719	67.4727084	93.9671868	81.2997896	56.3324038	70.8429727
CAALFM_C703640CA	18.6873136	18.8604887	10.8656643	17.7335541	29.1435238	26.5799207	21.7490071	33.1813433	26.1044101	27.6050731	18.3801937	27.5496994
CAALFM_C703650WA	24.4276604	26.0339364	10.1610896	19.520104	34.9810479	31.6101625	16.9478633	32.9240946	23.871475	31.6566435	13.2683507	22.44445
CAALFM_C703660CA	222.2556	228.1053526	161.2959613	225.6834238	151.4102458	202.6660513	128.0888728	205.2670546	153.2963224	174.218896	141.0634948	163.3175249
CAALFM_C703670WA	332.0964957	360.9744413	255.2146118	337.5695923	138.8392918	289.8419359	118.4241676	278.2542707	132.9895461	167.716079	141.4536746	157.501975
CAALFM_C703710CA	7.5832846	7.7830368	4.9419245	5.6205622	10.9248857	14.5319497	10.8478489	9.9549149	20.4998626	12.9869455	16.78298	12.4098657
CAALFM_C703720CA	99.4759464	117.5433293	44.0965085	99.6551905	41.5123512	126.8153795	21.9806692	151.0807656	47.2106826	76.1161754	31.2519847	69.0142831
CAALFM_C704040CA	52.9540679	47.699888	40.5240422	42.9280101	39.4519473	59.4260822	37.5502818	59.8979542	31.1112888	34.3869653	29.6492406	32.1020978
CAALFM_C704180WA	8.4457292	8.9864792	7.9780225	7.6911879	19.0855651	13.8955318	26.610896	12.3391885	38.4773027	27.9632877	42.3797138	24.5680898
CAALFM_C704210CA	151.5107242	105.3892552	180.9095255	100.1140499	163.8643087	317.7782015	224.058351	283.7654487	118.2032583	226.0879601	157.6507534	219.8105772
CAALFM_C704250WA	2.1618412	1.3965426	3.7510297	0.8693617	1.5309414	2.1147661	2.6318085	2.4317434	0.607797	1.5491769	1.0082209	1.388997
CAALFM_C704280CA	39.1166636	25.9270344	41.3591087	27.8190475	74.2318226	59.4497812	117.4874862	71.877073	60.4067642	49.3355471	66.8479762	68.3281211
CAALFM_CR00080WA	354.2176909	399.170043	456.9852535	450.881314	105.6729058	197.4089309	165.3880734	296.9430936	90.3407196	167.6830874	202.5123736	158.2906603
CAALFM_CR00130CA	56.7185635	54.8119784	50.5952371	46.4478124	59.2990876	66.726837	65.3131392	79.4364568	55.2553741	53.7657364	56.1484603	54.0709304
CAALFM_CR00150CA	9.9583037	9.2075355	10.2180489	6.69055	75.2658457	54.1684799	116.8459702	41.4827822	184.2981992	157.3232272	216.6203912	187.5803579
CAALFM_CR00200WA	20.0566879	2.6716183	23.0718709	5.3668838	1730.8052638	356.4676491	3084.5090978	81.6097401	5651.5928018	3704.3211291	5926.8001191	5716.6022499
CAALFM_CR00330CA	10.0929288	5.4674072	7.8827697	3.951463	31.8469705	39.0691647	34.4491334	12.2420417	59.5421706	41.9525489	42.2267363	43.0396112
CAALFM_CR00350WA	61.492435	69.9095748	65.531523	71.1833909	55.8559694	73.0617638	70.8853344	66.9433587	67.781683	63.0335349	94.776801	60.9485614
CAALFM_CR00360CA	27.990946	20.1915154	21.4038586	13.2904663	59.0346048	90.1526967	69.5260485	38.9455193	48.6558802	47.7529718	48.5414311	46.8622188
CAALFM_CR00510CA	76.0548981	58.3863207	56.611287	53.464307	127.5023902	212.8741216	102.8525103	168.7347107	110.3484331	151.1413257	89.7308534	161.9231996
CAALFM_CR00540CA	21.0061546	13.0026188	6.5474247	8.3249198	315.7514986	151.0430169	227.9272143	78.5975722	1086.5595473	982.2337687	519.8310845	1335.8570138
CAALFM_CR00560WA	33.8525095	41.4359405	36.7996765	41.7987509	38.5010047	41.4782415	45.6136661	50.0245776	105.8061125	121.8607593	83.350558	109.4398367
CAALFM_CR00620CA	9.0383575	3.1244843	9.5766173	3.3259997	60.0642175	51.0361711	71.7192679	76.6024036	295.8371321	221.8974259	219.1953898	195.8386878
CAALFM_CR00640WA	630.9211344	302.7519035	471.4793286	356.5678808	198.4488943	502.3396777	164.2468184	387.9516455	174.9286514	528.2893559	177.62241	440.5047024
CAALFM_CR00750CA	11.2770697	8.6989271	12.7326363	9.1682091	19.2585213	12.5866431	25.6301785	10.0764002	30.954433	13.3875351	23.3530329	15.3054256
